, where, what, value
0, driver, kernel_time, 0.000000000000
1, driver, total_time, 0.070248746000
2, GPU1.CommandProcessor, kernel_time, 0.000000000000
3, GPU1.CommandProcessor, kernel_time (force stop) 0, 0.004798829000
4, GPU1.chiplet_00.SA_00.CU_00, inst_count, 1589658.000000000000
5, GPU1.chiplet_00.SA_00.CU_01, inst_count, 1633944.000000000000
6, GPU1.chiplet_00.SA_00.CU_02, inst_count, 1582776.000000000000
7, GPU1.chiplet_00.SA_00.CU_03, inst_count, 1575173.000000000000
8, GPU1.chiplet_00.SA_01.CU_00, inst_count, 1522945.000000000000
9, GPU1.chiplet_00.SA_01.CU_01, inst_count, 1514043.000000000000
10, GPU1.chiplet_00.SA_01.CU_02, inst_count, 1485969.000000000000
11, GPU1.chiplet_00.SA_01.CU_03, inst_count, 1439196.000000000000
12, GPU1.chiplet_00.SA_02.CU_00, inst_count, 1430673.000000000000
13, GPU1.chiplet_00.SA_02.CU_01, inst_count, 1403590.000000000000
14, GPU1.chiplet_00.SA_02.CU_02, inst_count, 1389299.000000000000
15, GPU1.chiplet_00.SA_02.CU_03, inst_count, 1352062.000000000000
16, GPU1.chiplet_00.SA_03.CU_00, inst_count, 1325399.000000000000
17, GPU1.chiplet_00.SA_03.CU_01, inst_count, 1358116.000000000000
18, GPU1.chiplet_00.SA_03.CU_02, inst_count, 1340685.000000000000
19, GPU1.chiplet_00.SA_03.CU_03, inst_count, 1390717.000000000000
20, GPU1.chiplet_00.SA_04.CU_00, inst_count, 1376536.000000000000
21, GPU1.chiplet_00.SA_04.CU_01, inst_count, 1355731.000000000000
22, GPU1.chiplet_00.SA_04.CU_02, inst_count, 1346675.000000000000
23, GPU1.chiplet_00.SA_04.CU_03, inst_count, 1327972.000000000000
24, GPU1.chiplet_00.SA_05.CU_00, inst_count, 1400109.000000000000
25, GPU1.chiplet_00.SA_05.CU_01, inst_count, 1309174.000000000000
26, GPU1.chiplet_00.SA_05.CU_02, inst_count, 1310699.000000000000
27, GPU1.chiplet_00.SA_05.CU_03, inst_count, 1315075.000000000000
28, GPU1.chiplet_00.SA_06.CU_00, inst_count, 1289671.000000000000
29, GPU1.chiplet_00.SA_06.CU_01, inst_count, 1279152.000000000000
30, GPU1.chiplet_00.SA_06.CU_02, inst_count, 1350193.000000000000
31, GPU1.chiplet_00.SA_06.CU_03, inst_count, 1293811.000000000000
32, GPU1.chiplet_00.SA_07.CU_00, inst_count, 1236267.000000000000
33, GPU1.chiplet_00.SA_07.CU_01, inst_count, 1285795.000000000000
34, GPU1.chiplet_00.SA_07.CU_02, inst_count, 1243096.000000000000
35, GPU1.chiplet_00.SA_07.CU_03, inst_count, 1178673.000000000000
36, GPU1.chiplet_01.SA_00.CU_00, inst_count, 1258717.000000000000
37, GPU1.chiplet_01.SA_00.CU_01, inst_count, 1243503.000000000000
38, GPU1.chiplet_01.SA_00.CU_02, inst_count, 1208358.000000000000
39, GPU1.chiplet_01.SA_00.CU_03, inst_count, 1261422.000000000000
40, GPU1.chiplet_01.SA_01.CU_00, inst_count, 1267993.000000000000
41, GPU1.chiplet_01.SA_01.CU_01, inst_count, 1239490.000000000000
42, GPU1.chiplet_01.SA_01.CU_02, inst_count, 1208748.000000000000
43, GPU1.chiplet_01.SA_01.CU_03, inst_count, 1205458.000000000000
44, GPU1.chiplet_01.SA_02.CU_00, inst_count, 1186377.000000000000
45, GPU1.chiplet_01.SA_02.CU_01, inst_count, 1147060.000000000000
46, GPU1.chiplet_01.SA_02.CU_02, inst_count, 1186704.000000000000
47, GPU1.chiplet_01.SA_02.CU_03, inst_count, 1135483.000000000000
48, GPU1.chiplet_01.SA_03.CU_00, inst_count, 1146349.000000000000
